user_id,item_id,playtime_forever
76561198092653398,32800,56
Turnicstone,91310,2113
76561198092654022,35450,1480
zaquanza,236830,0
rektums,70600,0
yordano,24240,2618
76561198092656913,63000,0
PartNoxious,92220,40
76561198092666378,113200,655
76561198092666529,102840,0
76561198092669495,72850,8425
76561198092669683,55230,352
76561198092670894,65800,937
76561198092675261,12100,0
76561198092675836,12110,213
76561198092676139,12120,0
76561198092676677,12230,0
76561198092677284,12240,0
TOPKEKWAT,12250,0
76561198092683070,70620,0
76561198092691143,70660,2
frankenstien1251,70650,0
76561198092695661,71340,0
76561198092701223,41070,453
76561198092701620,201570,0
76561198092704202,35720,972
76561198092707884,203810,0
980182,202090,7
76561198092711304,57680,27
76561198092722377,2400,157
76561198092730477,2420,0
76561198092730521,2430,0
76561198092731214,67370,0
76561198092736438,7730,0
76561198092745079,204880,1843
DanMckinnon,22380,1170
76561198092746746,37400,0
76561198092750032,37420,0
76561198092751797,207570,13
76561198092756568,207650,16
Llucsankiss,102600,0
76561198092760180,208580,0
76561198092766326,205790,0
76561198092768381,96800,123
daissmwaissm,216370,0
76561198092774409,225760,0
76561198092777587,200710,511
76561198092783574,50300,0
76561198092786489,205350,0
76561198092787195,3900,254
Dacksy,3990,0
76561198092792674,8800,603
76561198092796053,16810,0
76561198092796694,34440,0
76561198092797658,34450,0
76561198092798425,34460,0
76561198092800057,7670,0
76561198092800302,409710,0
76561198092806398,32370,0
76561198092814591,7660,0
tenryuu_no_hokou,7770,0
76561198092832013,7650,0
jackers59,200260,0
76561198092833815,212680,506
76561198092840237,202750,174
76561198092852105,108800,0
76561198092853840,3830,286
76561198092854514,48000,64
76561198092854639,57300,1
76561198092865909,204060,5
76561198092883147,107100,156
76561198092886132,204100,301
Naim113,200390,5
76561198092890498,12750,0
76561198092892954,205910,20
76561198092896139,214830,0
76561198092905281,35140,294
76561198092963580,211420,2509
76561198092966674,204300,49
76561198092966782,49520,3688
76561198092970495,205100,72
76561198092973654,730,45634
76561198092973953,215510,0
76561198092974156,200510,14
76561198092975612,214790,6
76561198092976137,20820,0
76561198092977822,41500,0
76561198092978243,107200,120
76561198092978311,107800,78
LDG1234,108500,34
76561198092978876,65300,10
moustachecashstash,41800,412
mehammond,63710,189
76561198092983793,94200,17
76561198092983906,207420,0
76561198092984441,218640,23
76561198092985047,209540,273
76561198092985984,214970,0
76561198092986258,214560,66
76561198092987241,206440,0
76561198092987751,220780,368
76561198092989048,200170,239
sologuy2000,217200,175
76561198092989604,204360,1538
76561198092990267,221260,198
76561198092990566,42160,141
76561198092990575,206980,0
76561198092993135,91600,0
76561198092994061,211160,0
76561198092995595,219640,1286
76561198092995747,232210,0
76561198092996050,218680,14
76561198093000722,219150,364
76561198093004485,223830,0
76561198093007764,4920,0
76561198093013155,57690,0
76561198093013816,219950,0
Dunanus,220240,491
76561198093025274,4560,5
76561198093039178,9340,2
peppazuada,20540,241
76561198093042296,50620,0
76561198093043200,228200,0
76561198093045524,201790,0
76561198093045660,4570,0
lungquinny,71230,26
76561198093047209,71240,0
FURYDICE12,71250,0
carol_xavier,71260,0
hoboh0mie,220440,0
ShadowBlade44RTM,226700,2861
76561198093053513,49540,198
76561198093055620,219680,19
76561198093059358,224540,201
76561198093061641,215710,0
76561198093062719,212480,211
76561198093063242,11610,34
76561198093064430,51100,0
76561198093064441,99900,2418
76561198093065240,230410,2310
76561198093066459,238960,8240
76561198093066855,243870,135
76561198093068088,262410,45
76561198093068575,224260,10
76561198093069312,241640,205
76561198093069458,224580,28
76561198093069589,227100,311
76561198093069623,221040,1041
Feel_Good_Inc,225260,0
KYNAND,218060,37
76561198093072064,221380,901
76561198093072850,225420,0
james10411,8870,178
76561198093075518,227080,0
76561198093076171,227480,141
jrtttttttndntrndtdn,224600,291
76561198093078921,233720,221
76561198093079217,31280,192
76561198093080664,234710,526
76561198093081115,44350,37
76561198093081392,210770,0
76561198093082694,222480,0
76561198093085302,113020,375
76561198093085413,3910,0
leng100,224760,35
76561198093089556,225600,133
Llamamouse,233270,206
76561198093090871,65930,0
76561198093092186,228300,0
76561198093093465,222730,0
76561198093094168,218620,17195
76561198093094787,224420,0
76561198093099245,242760,2336
76561198093101220,242880,0
76561198093101350,233250,0
76561198093102067,228960,0
azahan123,242110,0
kyon_hs,236370,0
76561198093109013,201420,0
76561198093118891,237530,0
76561198093123834,239450,0
76561198093124953,244850,68
76561198093130381,237110,58
76561198093135890,241320,0
76561198093136422,6880,0
76561198093136680,8190,0
ZicoSteam,207140,5
76561198093138809,368730,0
76561198093139497,244070,0
a2znz,248650,0
76561198093142596,47790,0
Shiva88,47830,0
76561198093144719,249650,0
76561198093146575,242530,0
errro474,225280,0
76561198093147062,238320,39
76561198093147927,226720,0
76561198093148542,250180,1
76561198093149179,214550,0
76561198093150099,250900,16
76561198093150171,111900,0
76561198093150351,251570,7376
76561198093150625,252490,71
bp1000,253980,0
frictionfriction,236450,53
76561198093152673,107410,2198
76561198093152725,234000,10
76561198093153432,255370,0
fuckitm8,8850,0
76561198093154957,409720,0
76561198093155538,244810,70
76561198093156419,257120,21
76561198093158104,239720,16
xilonz,213670,89
76561198093158990,241910,0
76561198093161474,259870,0
76561198093161734,221910,153
76561198093162519,260430,1
orggamer,244090,0
76561198093163020,252330,1
76561198093163713,207750,0
76561198093164104,238430,465
76561198093164151,263060,12
76561198093165072,248820,1131
76561198093165322,242700,0
76561198093166288,227300,21
Scarlet2016,265930,65
76561198093167105,266130,0
76561198093167486,266210,144
76561198093167639,201040,0
76561198093167723,211820,996
76561198093167735,367540,0
76561198093168905,271290,0
bacontaco2,228380,169
76561198093169151,272860,70
76561198093169210,273110,58
76561198093169515,274310,0
BACONISBETTERTHANYOU,222880,0
76561198093170756,277930,278
76561198093171085,235210,0
76561198093171618,254700,48
76561198093174149,281690,191
76561198093174264,238240,38
stalkington,283660,0
76561198093174570,286160,412
76561198093175741,236430,271
76561198093176201,287100,0
76561198093178453,287120,0
76561198093179291,231430,0
76561198093179517,292380,0
76561198093179649,261510,0
76561198093179961,238460,620
76561198093180940,300220,0
76561198093182316,239430,18
76561198093188057,301970,86
76561198093188172,65790,0
76561198093188866,244160,197
xtremexjustice19,304050,326
76561198093204344,304930,0
76561198093209700,8600,0
76561198093210652,8660,0
BaHaHadi,211500,0
nerf10223,63380,0
76561198093218899,307230,5
Huntercam,307880,0
76561198093223312,227700,0
76561198093230607,311120,0
76561198093232473,311140,15
76561198093244310,311340,121
76561198093245371,306130,187
76561198093245779,291480,0
76561198093248384,227940,0
76561198093248844,313740,11
76561198093249273,269210,369
76561198093250521,315460,667
76561198093251748,222900,597
76561198093252760,315260,6
76561198093252764,296470,54
creeperalemao,45760,74
76561198093255071,258160,0
76561198093256990,319510,19
76561198093257809,6910,0
DSPITERI,6920,42
76561198093259212,238010,0
76561198093260918,258180,0
76561198093261278,323060,0
76561198093261508,324080,79
76561198093261921,339010,0
76561198093262864,326960,0
76561198093263232,329380,0
76561198093263259,331710,0
76561198093263639,332070,0
76561198093264089,219740,25
NotForPikachu,322330,909
76561198093265422,341070,0
76561198093265444,304240,238
76561198093265892,342230,0
76561198093266033,343710,38
Redmass98,346330,0
76561198093267391,287290,1709
76561198093267405,351570,11
zebbycolter,275100,0
76561198093269320,21690,215
76561198093269346,354180,0
76561198093269575,354500,0
76561198093269733,354510,0
76561198093271154,354520,0
76561198093272512,354530,0
76561198093272625,354540,0
yoMichael,354550,0
76561198093273490,494710,0
76561198093274880,235540,129
76561198093275387,357480,2
76561198093277039,232090,6202
76561198093280055,232150,0
fgws,47780,0
76561198093281667,363970,3172
76561198093281712,368990,0
76561198093283574,369580,17
76561198093283652,372000,121
76561198093284207,374570,0
76561198093285148,377160,3666
76561198093285818,381150,0
76561198093287095,381210,2567
76561198093288954,383080,0
76561198093289103,385770,14147
76561198093293654,386360,24
Aquemini,291550,116
76561198093295500,393530,7
76561198093295717,397700,0
76561198093297004,398960,0
76561198093298370,245170,0
Epicnezzz,404410,0
76561198093299560,408330,0
76561198093303086,369200,69
76561198093303180,413150,3053
76561198093308004,422250,0
76561198093308174,422970,398
76561198093311015,427730,100
76561198093311375,431240,570
Treecaptor,8930,0
76561198093327942,282210,0
76561198093333035,65980,10
76561198093349057,434570,194
76561198093351352,438480,0
GrandiaZiel,34270,0
76561198093353738,205230,0
76561198093356192,205950,0
76561198093357097,332310,107
76561198093357931,491130,25
atoomicBR,314010,3
KardphantomOrigin,442080,0
76561198093360568,505210,0
76561198093361120,508180,0
76561198093361718,3910,0
76561198093362181,22330,0
76561198093363959,22320,1
76561198093365595,22370,21
76561198093365623,34030,0
76561198093365881,4760,0
76561198093366026,34330,1
76561198093368416,105600,325
76561198093368473,202970,1
76561198093368656,202990,406
76561198093369321,212910,1
danielpaolucci,219640,23
76561198093373006,232210,0
76561198093374278,230410,0
76561198093376339,72850,23
76561198093376943,8930,33
76561198093377108,304930,5103
76561198093378344,730,85681
76561198093378939,10,14
76561198093381601,80,56
76561198093381944,100,11
76561198093382150,240,24
76561198093382190,417860,5
76561198093382282,240,91
76561198093382339,4000,36197
76561198093385491,12210,5470
76561198093385524,8190,17
76561198093386811,12220,3373
76561198093387623,33910,1
76561198093391131,33930,16374
VeryAnnoyed3,219540,0
76561198093393874,55140,789
76561198093396190,47890,957
76561198093397392,22380,86
76561198093397435,204180,0
Resnop,730,22150
76561198093405521,203140,28
76561198093415059,227300,277
Breikom,113400,90
76561198093424333,218230,0
76561198093433566,39000,0
76561198093434243,262410,7
76561198093434677,265630,0
76561198093437165,223750,0
76561198093438702,224260,0
DragonSlayer31,224580,1
hazardss,242760,1416
76561198093446808,252490,457
76561198093446856,107410,80858
76561198093447482,265210,11
76561198093447948,221100,5361
76561198093448575,270370,0
IndonesianGamerHD,319060,0
76561198093450816,271590,39243
minectaft,222880,653
76561198093452044,295110,1101
76561198093452677,362300,0
76561198093452976,433850,0
76561198093453471,439700,0
76561198093453690,222900,0
76561198093454073,301520,0
76561198093454206,304930,915
Johx,291480,0
76561198093454993,313120,213
76561198093456184,227940,56
76561198093457548,318220,257
76561198093458260,319510,132
ctd10260,322920,128
76561198093460139,241560,2164
76561198093461958,333930,159
76561198093462807,365720,1
76561198093463115,377160,833
76561198093463836,386880,6
76561198093464005,388090,99
Braydos98,417860,87
76561198093466831,427730,94
76561198093467751,466910,53
76561198093467821,240,3063
ravijay1234,4000,6205
76561198093468370,1250,378
76561198093471649,35420,0
76561198093472184,6060,0
76561198093472377,32350,8
76561198093472504,10180,98
76561198093474397,10190,3803
76561198093474657,32430,380
76561198093475439,24960,111
Thisbananaistastyfam,49600,24
76561198093477639,400,437
76561198093478636,42700,206
76561198093479161,42710,4262
76561198093481715,31290,146
76561198093483843,94500,0
76561198093487556,94510,0
76561198093494407,94520,0
76561198093495190,94530,0
76561198093497505,620,606
TnyLS,91200,0
76561198093501876,24240,208
76561198093504841,63000,0
76561198093505849,41070,97
76561198093506054,22380,269
76561198093507873,102600,0
76561198093510728,108800,0
76561198093515927,91310,49
76561198093518458,209080,0
76561198093519670,730,3057
76561198093519826,204300,0
76561198093526737,218640,0
ChuckyCheese53,206440,24
76561198093534332,204360,2
76561198093534349,91600,0
themajesticlemon,205790,0
76561198093535711,4920,0
76561198093537015,218740,21
76561198093537111,223470,23
76561198093537524,4560,22
isnotdendipls,9340,0
76561198093538475,20540,0
76561198093541441,43110,27
76561198093541789,50620,29
76561198093542063,55110,42
76561198093542876,228200,0
69madman,201790,5
76561198093547063,206210,17
69yourmum,207230,0
dbctvhdofficial,208090,98
shadowteddy101,230410,0
76561198093553674,234330,0
76561198093553994,242720,0
76561198093557146,271290,33
theepicnoobie,226320,7
76561198093557594,218060,0
76561198093557711,225420,0
76561198093560216,227080,0
76561198093560604,217200,3
76561198093563986,233720,262
76561198093565598,210770,0
76561198093567765,222730,0
76561198093567811,209540,19
76561198093568871,234160,0
76561198093570682,206190,40
76561198093572344,242110,0
PiChiPie,201420,0
76561198093575256,237530,0
76561198093581674,248820,283
76561198093584099,47790,0
76561198093585546,47830,0
76561198093587610,237740,44
76561198093594332,228560,48
76561198093596596,253980,0
